"","Area_Name","Area_Code","Area_Type","Sex","Age_group","Age_band_type","Year","Population","Data_type","Annual_change","Percentage"
"255","Mid Sussex","E07000228","District","Male","40-44 years","5 years","2001",4704,"Estimates - ONS",0,0.0761707364466611
"256","Mid Sussex","E07000228","District","Male","45-49 years","5 years","2001",4550,"Estimates - ONS",0,0.0736770516225144
"257","Mid Sussex","E07000228","District","Male","5-9 years","5 years","2001",4115,"Estimates - ONS",0,0.0666332016322301
"258","Mid Sussex","E07000228","District","Male","50-54 years","5 years","2001",4850,"Estimates - ONS",0,0.0785348792020209
"259","Mid Sussex","E07000228","District","Male","55-59 years","5 years","2001",4089,"Estimates - ONS",0,0.0662121899086728
"260","Mid Sussex","E07000228","District","Male","60-64 years","5 years","2001",3057,"Estimates - ONS",0,0.0495012630351707
"261","Mid Sussex","E07000228","District","Male","65-69 years","5 years","2001",2667,"Estimates - ONS",0,0.0431860871818123
"262","Mid Sussex","E07000228","District","Male","70-74 years","5 years","2001",2318,"Estimates - ONS",0,0.0375348144309865
"263","Mid Sussex","E07000228","District","Male","75-79 years","5 years","2001",1741,"Estimates - ONS",0,0.0281915927197357
"264","Mid Sussex","E07000228","District","Male","80-84 years","5 years","2001",1053,"Estimates - ONS",0,0.0170509748040676
"265","Mid Sussex","E07000228","District","Male","85-89 years","5 years","2001",596,"Estimates - ONS",0,0.00965088412461947
"266","Mid Sussex","E07000228","District","Male","90+ years","5 years","2001",241,"Estimates - ONS",0,0.00390245482220351
"267","South East","E12000008","Region","Female","0-4 years","5 years","2001",229911,"Estimates - ONS",0,0.05608318550913
"268","South East","E12000008","Region","Female","10-14 years","5 years","2001",251457,"Estimates - ONS",0,0.0613389945612402
"269","South East","E12000008","Region","Female","15-19 years","5 years","2001",234656,"Estimates - ONS",0,0.0572406539001196
"270","South East","E12000008","Region","Female","20-24 years","5 years","2001",229232,"Estimates - ONS",0,0.0559175540997555
"271","South East","E12000008","Region","Female","25-29 years","5 years","2001",250606,"Estimates - ONS",0,0.0611314064472819
"272","South East","E12000008","Region","Female","30-34 years","5 years","2001",301987,"Estimates - ONS",0,0.0736649962043818
"273","South East","E12000008","Region","Female","35-39 years","5 years","2001",321925,"Estimates - ONS",0,0.0785285588554992
"274","South East","E12000008","Region","Female","40-44 years","5 years","2001",289427,"Estimates - ONS",0,0.0706011810324472
"275","South East","E12000008","Region","Female","45-49 years","5 years","2001",261323,"Estimates - ONS",0,0.0637456506509144
"276","South East","E12000008","Region","Female","5-9 years","5 years","2001",245376,"Estimates - ONS",0,0.059855629906739
"277","South East","E12000008","Region","Female","50-54 years","5 years","2001",285387,"Estimates - ONS",0,0.0696156863433854
"278","South East","E12000008","Region","Female","55-59 years","5 years","2001",239694,"Estimates - ONS",0,0.0584695950494992
"279","South East","E12000008","Region","Female","60-64 years","5 years","2001",196209,"Estimates - ONS",0,0.0478621107539913
"280","South East","E12000008","Region","Female","65-69 years","5 years","2001",182263,"Estimates - ONS",0,0.0444602026020963
"281","South East","E12000008","Region","Female","70-74 years","5 years","2001",173329,"Estimates - ONS",0,0.0422808933070275
"282","South East","E12000008","Region","Female","75-79 years","5 years","2001",158597,"Estimates - ONS",0,0.0386872527725576
"283","South East","E12000008","Region","Female","80-84 years","5 years","2001",121566,"Estimates - ONS",0,0.0296541206362588
"284","South East","E12000008","Region","Female","85-89 years","5 years","2001",79768,"Estimates - ONS",0,0.0194581535537329
"285","South East","E12000008","Region","Female","90+ years","5 years","2001",46751,"Estimates - ONS",0,0.0114041738139425
"286","South East","E12000008","Region","Male","0-4 years","5 years","2001",241829,"Estimates - ONS",0,0.061628421107624
"287","South East","E12000008","Region","Male","10-14 years","5 years","2001",266343,"Estimates - ONS",0,0.0678756417264592
"288","South East","E12000008","Region","Male","15-19 years","5 years","2001",250346,"Estimates - ONS",0,0.0637989187012692
"289","South East","E12000008","Region","Male","20-24 years","5 years","2001",234978,"Estimates - ONS",0,0.0598824919055501
"290","South East","E12000008","Region","Male","25-29 years","5 years","2001",251839,"Estimates - ONS",0,0.0641793992586618
"291","South East","E12000008","Region","Male","30-34 years","5 years","2001",295536,"Estimates - ONS",0,0.0753152726118984
"292","South East","E12000008","Region","Male","35-39 years","5 years","2001",318805,"Estimates - ONS",0,0.0812452137304297
"293","South East","E12000008","Region","Male","40-44 years","5 years","2001",290060,"Estimates - ONS",0,0.0739197524965055
"294","South East","E12000008","Region","Male","45-49 years","5 years","2001",259356,"Estimates - ONS",0,0.0660950538801754
"295","South East","E12000008","Region","Male","5-9 years","5 years","2001",259783,"Estimates - ONS",0,0.0662038718292756
"296","South East","E12000008","Region","Male","50-54 years","5 years","2001",280197,"Estimates - ONS",0,0.071406236262371
"297","South East","E12000008","Region","Male","55-59 years","5 years","2001",236372,"Estimates - ONS",0,0.0602377430087016
"298","South East","E12000008","Region","Male","60-64 years","5 years","2001",190012,"Estimates - ONS",0,0.0484232228206785
"299","South East","E12000008","Region","Male","65-69 years","5 years","2001",168344,"Estimates - ONS",0,0.0429012853005299
"300","South East","E12000008","Region","Male","70-74 years","5 years","2001",145109,"Estimates - ONS",0,0.0369800088430511
"301","South East","E12000008","Region","Male","75-79 years","5 years","2001",113216,"Estimates - ONS",0,0.0288523019328565
"302","South East","E12000008","Region","Male","80-84 years","5 years","2001",72058,"Estimates - ONS",0,0.0183634748858622
"303","South East","E12000008","Region","Male","85-89 years","5 years","2001",35669,"Estimates - ONS",0,0.00908999397296371
"304","South East","E12000008","Region","Male","90+ years","5 years","2001",14133,"Estimates - ONS",0,0.00360169572513656
"305","West Sussex","E10000032","County","Female","0-4 years","5 years","2001",20706,"Estimates - ONS",0,0.0526564741066252
"306","West Sussex","E10000032","County","Female","10-14 years","5 years","2001",23056,"Estimates - ONS",0,0.0586326507776659
"307","West Sussex","E10000032","County","Female","15-19 years","5 years","2001",20033,"Estimates - ONS",0,0.0509449988301952
"308","West Sussex","E10000032","County","Female","20-24 years","5 years","2001",17998,"Estimates - ONS",0,0.0457698841384642
"309","West Sussex","E10000032","County","Female","25-29 years","5 years","2001",20583,"Estimates - ONS",0,0.052343678476609
"310","West Sussex","E10000032","County","Female","30-34 years","5 years","2001",26564,"Estimates - ONS",0,0.0675536838678833
"311","West Sussex","E10000032","County","Female","35-39 years","5 years","2001",28957,"Estimates - ONS",0,0.0736392118567345
"312","West Sussex","E10000032","County","Female","40-44 years","5 years","2001",26571,"Estimates - ONS",0,0.0675714852452013
"313","West Sussex","E10000032","County","Female","45-49 years","5 years","2001",24899,"Estimates - ONS",0,0.0633194991201033
"314","West Sussex","E10000032","County","Female","5-9 years","5 years","2001",22066,"Estimates - ONS",0,0.0561150274141211
"315","West Sussex","E10000032","County","Female","50-54 years","5 years","2001",27344,"Estimates - ONS",0,0.0695372659118883
"316","West Sussex","E10000032","County","Female","55-59 years","5 years","2001",23788,"Estimates - ONS",0,0.0604941662343475
"317","West Sussex","E10000032","County","Female","60-64 years","5 years","2001",20109,"Estimates - ONS",0,0.0511382709267906
"318","West Sussex","E10000032","County","Female","65-69 years","5 years","2001",20078,"Estimates - ONS",0,0.0510594362558109
"319","West Sussex","E10000032","County","Female","70-74 years","5 years","2001",20216,"Estimates - ONS",0,0.0514103776943656
"320","West Sussex","E10000032","County","Female","75-79 years","5 years","2001",18903,"Estimates - ONS",0,0.0480713479202905
"321","West Sussex","E10000032","County","Female","80-84 years","5 years","2001",14813,"Estimates - ONS",0,0.0376702574587771
"322","West Sussex","E10000032","County","Female","85-89 years","5 years","2001",10214,"Estimates - ONS",0,0.0259747525608553
"323","West Sussex","E10000032","County","Female","90+ years","5 years","2001",6330,"Estimates - ONS",0,0.0160975312032714
"324","West Sussex","E10000032","County","Male","0-4 years","5 years","2001",21563,"Estimates - ONS",0,0.0596077932704535
"325","West Sussex","E10000032","County","Male","10-14 years","5 years","2001",24288,"Estimates - ONS",0,0.0671406614549355
"326","West Sussex","E10000032","County","Male","15-19 years","5 years","2001",22022,"Estimates - ONS",0,0.0608766323518029
"327","West Sussex","E10000032","County","Male","20-24 years","5 years","2001",17567,"Estimates - ONS",0,0.0485614295034112
"328","West Sussex","E10000032","County","Male","25-29 years","5 years","2001",19523,"Estimates - ONS",0,0.0539685084644559
"329","West Sussex","E10000032","County","Male","30-34 years","5 years","2001",24609,"Estimates - ONS",0,0.068028019505291
"330","West Sussex","E10000032","County","Male","35-39 years","5 years","2001",28723,"Estimates - ONS",0,0.079400577197386
"331","West Sussex","E10000032","County","Male","40-44 years","5 years","2001",26089,"Estimates - ONS",0,0.0721192653449362
"332","West Sussex","E10000032","County","Male","45-49 years","5 years","2001",24305,"Estimates - ONS",0,0.0671876554949855
"333","West Sussex","E10000032","County","Male","5-9 years","5 years","2001",23632,"Estimates - ONS",0,0.0653272443800657
"334","West Sussex","E10000032","County","Male","50-54 years","5 years","2001",26227,"Estimates - ONS",0,0.0725007463759302
"335","West Sussex","E10000032","County","Male","55-59 years","5 years","2001",22371,"Estimates - ONS",0,0.061841392350476
"336","West Sussex","E10000032","County","Male","60-64 years","5 years","2001",18488,"Estimates - ONS",0,0.0511074007320013
"337","West Sussex","E10000032","County","Male","65-69 years","5 years","2001",17500,"Estimates - ONS",0,0.0483762176985084
"338","West Sussex","E10000032","County","Male","70-74 years","5 years","2001",16186,"Estimates - ONS",0,0.0447438548381746
"339","West Sussex","E10000032","County","Male","75-79 years","5 years","2001",13300,"Estimates - ONS",0,0.0367659254508663
"340","West Sussex","E10000032","County","Male","80-84 years","5 years","2001",8733,"Estimates - ONS",0,0.0241411148092042
"341","West Sussex","E10000032","County","Male","85-89 years","5 years","2001",4696,"Estimates - ONS",0,0.0129814124749826
"342","West Sussex","E10000032","County","Male","90+ years","5 years","2001",1926,"Estimates - ONS",0,0.00532414830213298
"343","Worthing","E07000229","District","Female","0-4 years","5 years","2001",2615,"Estimates - ONS",0,0.0504621678470118
"344","Worthing","E07000229","District","Female","10-14 years","5 years","2001",2792,"Estimates - ONS",0,0.0538777715597924
"345","Worthing","E07000229","District","Female","15-19 years","5 years","2001",2387,"Estimates - ONS",0,0.0460624071322437
"346","Worthing","E07000229","District","Female","20-24 years","5 years","2001",2383,"Estimates - ONS",0,0.0459852183477741
"347","Worthing","E07000229","District","Female","25-29 years","5 years","2001",2742,"Estimates - ONS",0,0.0529129117539222
"348","Worthing","E07000229","District","Female","30-34 years","5 years","2001",3577,"Estimates - ONS",0,0.0690260705119546
"349","Worthing","E07000229","District","Female","35-39 years","5 years","2001",3731,"Estimates - ONS",0,0.0719978387140349
"350","Worthing","E07000229","District","Female","40-44 years","5 years","2001",3262,"Estimates - ONS",0,0.0629474537349723
"351","Worthing","E07000229","District","Female","45-49 years","5 years","2001",2905,"Estimates - ONS",0,0.056058354721059
"352","Worthing","E07000229","District","Female","5-9 years","5 years","2001",2774,"Estimates - ONS",0,0.0535304220296791
"353","Worthing","E07000229","District","Female","50-54 years","5 years","2001",3219,"Estimates - ONS",0,0.0621176743019239
"354","Worthing","E07000229","District","Female","55-59 years","5 years","2001",2811,"Estimates - ONS",0,0.054244418286023
"355","Worthing","E07000229","District","Female","60-64 years","5 years","2001",2491,"Estimates - ONS",0,0.0480693155284537
"356","Worthing","E07000229","District","Female","65-69 years","5 years","2001",2549,"Estimates - ONS",0,0.0491885529032632
"357","Worthing","E07000229","District","Female","70-74 years","5 years","2001",2754,"Estimates - ONS",0,0.053144478107331
"358","Worthing","E07000229","District","Female","75-79 years","5 years","2001",2957,"Estimates - ONS",0,0.057061808919164
"359","Worthing","E07000229","District","Female","80-84 years","5 years","2001",2514,"Estimates - ONS",0,0.048513151039154
"360","Worthing","E07000229","District","Female","85-89 years","5 years","2001",1974,"Estimates - ONS",0,0.0380926651357558
"361","Worthing","E07000229","District","Female","90+ years","5 years","2001",1384,"Estimates - ONS",0,0.0267073194264873
"362","Worthing","E07000229","District","Male","0-4 years","5 years","2001",2719,"Estimates - ONS",0,0.0593150087260035
"363","Worthing","E07000229","District","Male","10-14 years","5 years","2001",2995,"Estimates - ONS",0,0.0653359511343805
"364","Worthing","E07000229","District","Male","15-19 years","5 years","2001",2500,"Estimates - ONS",0,0.0545375218150087
"365","Worthing","E07000229","District","Male","20-24 years","5 years","2001",2279,"Estimates - ONS",0,0.049716404886562
"366","Worthing","E07000229","District","Male","25-29 years","5 years","2001",2771,"Estimates - ONS",0,0.0604493891797557
"367","Worthing","E07000229","District","Male","30-34 years","5 years","2001",3364,"Estimates - ONS",0,0.0733856893542757
"368","Worthing","E07000229","District","Male","35-39 years","5 years","2001",3778,"Estimates - ONS",0,0.0824171029668412
